Area,Area Id,Variable Name,Variable Id,Year,Value
Albania,3,% of total cultivated area drained,4305,1990,39.27
Albania,3,Area salinized by irrigation,4400,1992,12
Albania,3,Urban population with access to safe drinking-water (JMP),4116,1992,100
Algeria,4,Rural population with access to safe drinking-water (JMP),4115,1992,85
Algeria,4,Urban population with access to safe drinking-water (JMP),4116,1992,97.4
Andorra,6,Rural population with access to safe drinking-water (JMP),4115,1992,100
Andorra,6,Urban population with access to safe drinking-water (JMP),4116,1992,100
Angola,7,Rural population with access to safe drinking-water (JMP),4115,1992,43.5
Angola,7,Urban population with access to safe drinking-water (JMP),4116,1992,52.1
Antigua and Barbuda,8,Rural population with access to safe drinking-water (JMP),4115,1992,97.5
Antigua and Barbuda,8,Urban population with access to safe drinking-water (JMP),4116,1992,97.5
Argentina,9,Conservation agriculture area,4454,1992,500
Argentina,9,Conservation agriculture area as % of arable land area,4455,1992,1.867
Argentina,9,Rural population with access to safe drinking-water (JMP),4115,1992,71.3
Argentina,9,Urban population with access to safe drinking-water (JMP),4116,1992,97.6
Armenia,1,Area waterlogged by irrigation,4401,1992,20.58
Armenia,1,Rural population with access to safe drinking-water (JMP),4115,1992,75.8
Armenia,1,Urban population with access to safe drinking-water (JMP),4116,1992,98.1
Australia,10,Rural population with access to safe drinking-water (JMP),4115,1992,100
Australia,10,Urban population with access to safe drinking-water (JMP),4116,1992,100
Austria,11,Rural population with access to safe drinking-water (JMP),4115,1992,100
Austria,11,Urban population with access to safe drinking-water (JMP),4116,1992,100
Azerbaijan,52,Rural population with access to safe drinking-water (JMP),4115,1992,50.3
Azerbaijan,52,Urban population with access to safe drinking-water (JMP),4116,1992,85.4
Bahrain,13,Rural population with access to safe drinking-water (JMP),4115,1992,94.9
Bahrain,13,Urban population with access to safe drinking-water (JMP),4116,1992,94.9
Bangladesh,16,Total cultivated area drained,4300,1992,1383
Bangladesh,16,% of total cultivated area drained,4305,1992,15.45
Bangladesh,16,Area salinized by irrigation,4400,1991,100
Bangladesh,16,Rural population with access to safe drinking-water (JMP),4115,1992,66.6
Bangladesh,16,Urban population with access to safe drinking-water (JMP),4116,1992,81.5
Barbados,14,Rural population with access to safe drinking-water (JMP),4115,1992,96.4
Barbados,14,Urban population with access to safe drinking-water (JMP),4116,1992,96.4
Belarus,57,Rural population with access to safe drinking-water (JMP),4115,1992,99
Belarus,57,Urban population with access to safe drinking-water (JMP),4116,1992,99.7
Belgium,255,Rural population with access to safe drinking-water (JMP),4115,1992,100
Belgium,255,Urban population with access to safe drinking-water (JMP),4116,1992,100
Belize,23,Rural population with access to safe drinking-water (JMP),4115,1992,63.6
Belize,23,Urban population with access to safe drinking-water (JMP),4116,1992,88.4
Benin,53,Rural population with access to safe drinking-water (JMP),4115,1992,50.8
Benin,53,Urban population with access to safe drinking-water (JMP),4116,1992,73.9
Bhutan,18,Rural population with access to safe drinking-water (JMP),4115,1992,67
Bhutan,18,Urban population with access to safe drinking-water (JMP),4116,1992,97.2
Bolivia (Plurinational State of),19,Rural population with access to safe drinking-water (JMP),4115,1992,43.3
Bolivia (Plurinational State of),19,Urban population with access to safe drinking-water (JMP),4116,1992,91
Bosnia and Herzegovina,80,Rural population with access to safe drinking-water (JMP),4115,1992,95.7
Bosnia and Herzegovina,80,Urban population with access to safe drinking-water (JMP),4116,1992,99.3
Botswana,20,Rural population with access to safe drinking-water (JMP),4115,1992,87.3
Botswana,20,Urban population with access to safe drinking-water (JMP),4116,1992,99.7
Brazil,21,Conservation agriculture area,4454,1992,1350
Brazil,21,Conservation agriculture area as % of arable land area,4455,1992,2.606
Brazil,21,Rural population with access to safe drinking-water (JMP),4115,1992,69.3
Brazil,21,Urban population with access to safe drinking-water (JMP),4116,1992,96.2
Bulgaria,27,Rural population with access to safe drinking-water (JMP),4115,1992,99.7
Bulgaria,27,Urban population with access to safe drinking-water (JMP),4116,1992,100
Burkina Faso,233,Rural population with access to safe drinking-water (JMP),4115,1992,40.3
Burkina Faso,233,Urban population with access to safe drinking-water (JMP),4116,1992,76
Burundi,29,Rural population with access to safe drinking-water (JMP),4115,1992,67.6
Burundi,29,Urban population with access to safe drinking-water (JMP),4116,1992,95.5
Cabo Verde,35,Total cultivated area drained,4300,1990,0
Cabo Verde,35,% of total cultivated area drained,4305,1990,0
Cabo Verde,35,Rural population with access to safe drinking-water (JMP),4115,1992,78.8
Cabo Verde,35,Urban population with access to safe drinking-water (JMP),4116,1992,81
Cambodia,115,Rural population with access to safe drinking-water (JMP),4115,1992,21.5
Cambodia,115,Urban population with access to safe drinking-water (JMP),4116,1992,33.8
Cameroon,32,Rural population with access to safe drinking-water (JMP),4115,1992,35.2
Cameroon,32,Urban population with access to safe drinking-water (JMP),4116,1992,79.8
Canada,33,Conservation agriculture area,4454,1991,1945
Canada,33,Conservation agriculture area as % of arable land area,4455,1991,4.269
Canada,33,Rural population with access to safe drinking-water (JMP),4115,1992,99
Canada,33,Urban population with access to safe drinking-water (JMP),4116,1992,100
Central African Republic,37,Rural population with access to safe drinking-water (JMP),4115,1992,46.4
Central African Republic,37,Urban population with access to safe drinking-water (JMP),4116,1992,80
Chad,39,Rural population with access to safe drinking-water (JMP),4115,1992,37.9
Chad,39,Urban population with access to safe drinking-water (JMP),4116,1992,51.4
Chile,40,Rural population with access to safe drinking-water (JMP),4115,1992,52.1
Chile,40,Urban population with access to safe drinking-water (JMP),4116,1992,99
China,351,Area equipped for irrigation drained,4303,1992,15655
China,351,Non-irrigated cultivated area drained,4304,1992,4117
China,351,Total cultivated area drained,4300,1992,19772
China,351,% of area equipped for irrigation drained,4446,1992,31.04
China,351,% of total cultivated area drained,4305,1992,15.03
China,351,Rural population with access to safe drinking-water (JMP),4115,1992,59
China,351,Urban population with access to safe drinking-water (JMP),4116,1992,97.1
Colombia,44,Rural population with access to safe drinking-water (JMP),4115,1992,69.2
Colombia,44,Urban population with access to safe drinking-water (JMP),4116,1992,97.4
Comoros,45,Rural population with access to safe drinking-water (JMP),4115,1992,87.9
Comoros,45,Urban population with access to safe drinking-water (JMP),4116,1992,95.6
Congo,46,Urban population with access to safe drinking-water (JMP),4116,1992,95.3
Cook Islands,47,Rural population with access to safe drinking-water (JMP),4115,1992,99.9
Cook Islands,47,Urban population with access to safe drinking-water (JMP),4116,1992,99.9
Costa Rica,48,Rural population with access to safe drinking-water (JMP),4115,1992,87
Costa Rica,48,Urban population with access to safe drinking-water (JMP),4116,1992,99.2
Côte d'Ivoire,107,Rural population with access to safe drinking-water (JMP),4115,1992,66.8
Côte d'Ivoire,107,Urban population with access to safe drinking-water (JMP),4116,1992,90.5
Croatia,98,Rural population with access to safe drinking-water (JMP),4115,1992,96.3
Croatia,98,Urban population with access to safe drinking-water (JMP),4116,1992,99.8
Cuba,49,Urban population with access to safe drinking-water (JMP),4116,1992,94.1
Cyprus,50,Rural population with access to safe drinking-water (JMP),4115,1992,100
Cyprus,50,Urban population with access to safe drinking-water (JMP),4116,1992,100
Democratic People's Republic of Korea,116,Rural population with access to safe drinking-water (JMP),4115,1992,100
Democratic People's Republic of Korea,116,Urban population with access to safe drinking-water (JMP),4116,1992,99.9
Democratic Republic of the Congo,250,Rural population with access to safe drinking-water (JMP),4115,1992,24.7
Democratic Republic of the Congo,250,Urban population with access to safe drinking-water (JMP),4116,1992,86.5
Denmark,54,Rural population with access to safe drinking-water (JMP),4115,1992,100
Denmark,54,Urban population with access to safe drinking-water (JMP),4116,1992,100
Djibouti,72,Rural population with access to safe drinking-water (JMP),4115,1992,60.7
Djibouti,72,Urban population with access to safe drinking-water (JMP),4116,1992,83.6
Dominica,55,Urban population with access to safe drinking-water (JMP),4116,1992,95.7
Dominican Republic,56,Rural population with access to safe drinking-water (JMP),4115,1992,76.2
Dominican Republic,56,Urban population with access to safe drinking-water (JMP),4116,1992,95.8
Ecuador,58,Rural population with access to safe drinking-water (JMP),4115,1992,62.5
Ecuador,58,Urban population with access to safe drinking-water (JMP),4116,1992,84.7
Egypt,59,Rural population with access to safe drinking-water (JMP),4115,1992,91.6
Egypt,59,Urban population with access to safe drinking-water (JMP),4116,1992,97
El Salvador,60,Rural population with access to safe drinking-water (JMP),4115,1992,53.5
El Salvador,60,Urban population with access to safe drinking-water (JMP),4116,1992,91
Estonia,63,Rural population with access to safe drinking-water (JMP),4115,1992,97.1
Estonia,63,Urban population with access to safe drinking-water (JMP),4116,1992,99.7
Eswatini,209,Area waterlogged by irrigation,4401,1990,7.46
Eswatini,209,Rural population with access to safe drinking-water (JMP),4115,1992,24.9
Eswatini,209,Urban population with access to safe drinking-water (JMP),4116,1992,86
Fiji,66,Rural population with access to safe drinking-water (JMP),4115,1992,80.8
Fiji,66,Urban population with access to safe drinking-water (JMP),4116,1992,94.5
Finland,67,Rural population with access to safe drinking-water (JMP),4115,1992,100
Finland,67,Urban population with access to safe drinking-water (JMP),4116,1992,100
France,68,Rural population with access to safe drinking-water (JMP),4115,1992,100
France,68,Urban population with access to safe drinking-water (JMP),4116,1992,100
Gambia,75,Area waterlogged by irrigation,4401,1990,0.2077
Gambia,75,Rural population with access to safe drinking-water (JMP),4115,1992,70.9
Gambia,75,Urban population with access to safe drinking-water (JMP),4116,1992,86.5
Georgia,73,Rural population with access to safe drinking-water (JMP),4115,1992,72.7
Georgia,73,Urban population with access to safe drinking-water (JMP),4116,1992,95.7
Germany,79,Rural population with access to safe drinking-water (JMP),4115,1992,100
Germany,79,Urban population with access to safe drinking-water (JMP),4116,1992,100
Ghana,81,Area salinized by irrigation,4400,1992,1.48
Ghana,81,Rural population with access to safe drinking-water (JMP),4115,1992,42.7
Ghana,81,Urban population with access to safe drinking-water (JMP),4116,1992,84.9
Greece,84,Rural population with access to safe drinking-water (JMP),4115,1992,93.3
Greece,84,Urban population with access to safe drinking-water (JMP),4116,1992,99.6
Grenada,86,Rural population with access to safe drinking-water (JMP),4115,1992,95.3
Grenada,86,Urban population with access to safe drinking-water (JMP),4116,1992,99
Guatemala,89,Area equipped for irrigation drained,4303,1991,1.2
Guatemala,89,Non-irrigated cultivated area drained,4304,1991,0
Guatemala,89,Total cultivated area drained,4300,1991,1.2
Guatemala,89,% of total cultivated area drained,4305,1991,0.0672
Guatemala,89,Area salinized by irrigation,4400,1991,5
Guatemala,89,Rural population with access to safe drinking-water (JMP),4115,1992,69.1
Guatemala,89,Urban population with access to safe drinking-water (JMP),4116,1992,90.6
Guinea,90,Rural population with access to safe drinking-water (JMP),4115,1992,41.5
Guinea,90,Urban population with access to safe drinking-water (JMP),4116,1992,86.9
Guinea-Bissau,175,Rural population with access to safe drinking-water (JMP),4115,1992,34
Guinea-Bissau,175,Urban population with access to safe drinking-water (JMP),4116,1992,50.7
Guyana,91,Total cultivated area drained,4300,1991,150.1
Guyana,91,% of total cultivated area drained,4305,1991,29.78
Guyana,91,Rural population with access to safe drinking-water (JMP),4115,1992,74.6
Guyana,91,Urban population with access to safe drinking-water (JMP),4116,1992,92.8
Haiti,93,Rural population with access to safe drinking-water (JMP),4115,1992,50.2
Haiti,93,Urban population with access to safe drinking-water (JMP),4116,1992,91.2
Honduras,95,Total cultivated area drained,4300,1991,62
Honduras,95,% of total cultivated area drained,4305,1991,3.342
Honduras,95,Rural population with access to safe drinking-water (JMP),4115,1992,61.8
Honduras,95,Urban population with access to safe drinking-water (JMP),4116,1992,92.8
Hungary,97,Rural population with access to safe drinking-water (JMP),4115,1992,92.8
Hungary,97,Urban population with access to safe drinking-water (JMP),4116,1992,98.5
Iceland,99,Rural population with access to safe drinking-water (JMP),4115,1992,100
Iceland,99,Urban population with access to safe drinking-water (JMP),4116,1992,100
India,100,Total cultivated area drained,4300,1991,5800
India,100,% of total cultivated area drained,4305,1991,3.412
India,100,Area salinized by irrigation,4400,1991,3300
India,100,Area waterlogged by irrigation,4401,1990,5990
India,100,Rural population with access to safe drinking-water (JMP),4115,1992,66.6
India,100,Urban population with access to safe drinking-water (JMP),4116,1992,89.6
Indonesia,101,Total cultivated area drained,4300,1990,3350
Indonesia,101,% of total cultivated area drained,4305,1990,11.34
Indonesia,101,Rural population with access to safe drinking-water (JMP),4115,1992,62.2
Indonesia,101,Urban population with access to safe drinking-water (JMP),4116,1992,89.8
Iran (Islamic Republic of),102,Rural population with access to safe drinking-water (JMP),4115,1992,83.9
Iran (Islamic Republic of),102,Urban population with access to safe drinking-water (JMP),4116,1992,98.6
Iraq,103,Area salinized by irrigation,4400,1990,1762
Iraq,103,Rural population with access to safe drinking-water (JMP),4115,1992,39.1
Iraq,103,Urban population with access to safe drinking-water (JMP),4116,1992,95.3
Ireland,104,Rural population with access to safe drinking-water (JMP),4115,1992,96.9
Ireland,104,Urban population with access to safe drinking-water (JMP),4116,1992,95.9
Israel,105,Rural population with access to safe drinking-water (JMP),4115,1992,100
Israel,105,Urban population with access to safe drinking-water (JMP),4116,1992,100
Italy,106,Rural population with access to safe drinking-water (JMP),4115,1992,100
Italy,106,Urban population with access to safe drinking-water (JMP),4116,1992,100
Jamaica,109,Rural population with access to safe drinking-water (JMP),4115,1992,88.5
Jamaica,109,Urban population with access to safe drinking-water (JMP),4116,1992,97.9
Japan,110,Rural population with access to safe drinking-water (JMP),4115,1992,100
Japan,110,Urban population with access to safe drinking-water (JMP),4116,1992,100
Jordan,112,Area equipped for irrigation drained,4303,1992,4
Jordan,112,Non-irrigated cultivated area drained,4304,1992,0
Jordan,112,Total cultivated area drained,4300,1992,4
Jordan,112,% of area equipped for irrigation drained,4446,1992,6.221
Jordan,112,% of total cultivated area drained,4305,1992,1.213
Jordan,112,Area salinized by irrigation,4400,1989,2.277
Jordan,112,Rural population with access to safe drinking-water (JMP),4115,1992,90.3
Jordan,112,Urban population with access to safe drinking-water (JMP),4116,1992,98.4
Kazakhstan,108,Rural population with access to safe drinking-water (JMP),4115,1992,89.9
Kazakhstan,108,Urban population with access to safe drinking-water (JMP),4116,1992,97.3
Kenya,114,Rural population with access to safe drinking-water (JMP),4115,1992,35
Kenya,114,Urban population with access to safe drinking-water (JMP),4116,1992,90.8
Kiribati,83,Rural population with access to safe drinking-water (JMP),4115,1992,37.4
Kiribati,83,Urban population with access to safe drinking-water (JMP),4116,1992,75.7
Kuwait,118,Rural population with access to safe drinking-water (JMP),4115,1992,99
Kuwait,118,Urban population with access to safe drinking-water (JMP),4116,1992,99
Kyrgyzstan,113,Rural population with access to safe drinking-water (JMP),4115,1992,61.8
Kyrgyzstan,113,Urban population with access to safe drinking-water (JMP),4116,1992,95.9
Latvia,119,Rural population with access to safe drinking-water (JMP),4115,1992,95.4
Latvia,119,Urban population with access to safe drinking-water (JMP),4116,1992,99.6
Lebanon,121,Area waterlogged by irrigation,4401,1990,3
Lesotho,122,Rural population with access to safe drinking-water (JMP),4115,1992,74.9
Lesotho,122,Urban population with access to safe drinking-water (JMP),4116,1992,92.6
Libya,124,Rural population with access to safe drinking-water (JMP),4115,1992,68.4
Libya,124,Urban population with access to safe drinking-water (JMP),4116,1992,72.1
Lithuania,126,Rural population with access to safe drinking-water (JMP),4115,1992,73.8
Lithuania,126,Urban population with access to safe drinking-water (JMP),4116,1992,94.7
Luxembourg,256,Rural population with access to safe drinking-water (JMP),4115,1992,100
Luxembourg,256,Urban population with access to safe drinking-water (JMP),4116,1992,100
Madagascar,129,Rural population with access to safe drinking-water (JMP),4115,1992,18
Madagascar,129,Urban population with access to safe drinking-water (JMP),4116,1992,72.3
Malawi,130,Rural population with access to safe drinking-water (JMP),4115,1992,40.3
Malawi,130,Urban population with access to safe drinking-water (JMP),4116,1992,91.5
Malaysia,131,Rural population with access to safe drinking-water (JMP),4115,1992,86.1
Malaysia,131,Urban population with access to safe drinking-water (JMP),4116,1992,95.6
Maldives,132,Rural population with access to safe drinking-water (JMP),4115,1992,90.8
Maldives,132,Urban population with access to safe drinking-water (JMP),4116,1992,100
Mali,133,Rural population with access to safe drinking-water (JMP),4115,1992,22.9
Mali,133,Urban population with access to safe drinking-water (JMP),4116,1992,56.5
Malta,134,Rural population with access to safe drinking-water (JMP),4115,1992,98.6
Malta,134,Urban population with access to safe drinking-water (JMP),4116,1992,100
Marshall Islands,127,Rural population with access to safe drinking-water (JMP),4115,1992,94.7
Marshall Islands,127,Urban population with access to safe drinking-water (JMP),4116,1992,90.9
Mauritania,136,Rural population with access to safe drinking-water (JMP),4115,1992,27.7
Mauritania,136,Urban population with access to safe drinking-water (JMP),4116,1992,37.3
Mauritius,137,Rural population with access to safe drinking-water (JMP),4115,1992,98.7
Mauritius,137,Urban population with access to safe drinking-water (JMP),4116,1992,99.7
Mexico,138,Rural population with access to safe drinking-water (JMP),4115,1992,62.1
Mexico,138,Urban population with access to safe drinking-water (JMP),4116,1992,91.9
Micronesia (Federated States of),145,Rural population with access to safe drinking-water (JMP),4115,1992,90.1
Micronesia (Federated States of),145,Urban population with access to safe drinking-water (JMP),4116,1992,93.6
Monaco,140,Urban population with access to safe drinking-water (JMP),4116,1992,100
Mongolia,141,Rural population with access to safe drinking-water (JMP),4115,1992,21.7
Mongolia,141,Urban population with access to safe drinking-water (JMP),4116,1992,77.3
Morocco,143,Total cultivated area drained,4300,1990,417.1
Morocco,143,% of total cultivated area drained,4305,1990,4.293
Morocco,143,Rural population with access to safe drinking-water (JMP),4115,1992,54.1
Morocco,143,Urban population with access to safe drinking-water (JMP),4116,1992,94
Mozambique,144,Rural population with access to safe drinking-water (JMP),4115,1992,22.8
Mozambique,144,Urban population with access to safe drinking-water (JMP),4116,1992,72.2
Myanmar,28,Total cultivated area drained,4300,1990,192
Myanmar,28,% of total cultivated area drained,4305,1990,1.913
Myanmar,28,Rural population with access to safe drinking-water (JMP),4115,1992,51.5
Myanmar,28,Urban population with access to safe drinking-water (JMP),4116,1992,79.9
Namibia,147,Area salinized by irrigation,4400,1992,1.3
Namibia,147,Area waterlogged by irrigation,4401,1990,2
Namibia,147,Rural population with access to safe drinking-water (JMP),4115,1992,60.5
Namibia,147,Urban population with access to safe drinking-water (JMP),4116,1992,98.7
Nepal,149,Rural population with access to safe drinking-water (JMP),4115,1992,65.2
Nepal,149,Urban population with access to safe drinking-water (JMP),4116,1992,96.1
Netherlands,150,Rural population with access to safe drinking-water (JMP),4115,1992,100
Netherlands,150,Urban population with access to safe drinking-water (JMP),4116,1992,100
New Zealand,156,Rural population with access to safe drinking-water (JMP),4115,1992,100
New Zealand,156,Urban population with access to safe drinking-water (JMP),4116,1992,100
Nicaragua,157,Rural population with access to safe drinking-water (JMP),4115,1992,54.4
Nicaragua,157,Urban population with access to safe drinking-water (JMP),4116,1992,91.3
Niger,158,Rural population with access to safe drinking-water (JMP),4115,1992,30.4
Niger,158,Urban population with access to safe drinking-water (JMP),4116,1992,64.5
Nigeria,159,Rural population with access to safe drinking-water (JMP),4115,1992,27.2
Nigeria,159,Urban population with access to safe drinking-water (JMP),4116,1992,76.8
Niue,160,Rural population with access to safe drinking-water (JMP),4115,1992,99.2
Niue,160,Urban population with access to safe drinking-water (JMP),4116,1992,99.1
North Macedonia,154,Rural population with access to safe drinking-water (JMP),4115,1992,98.5
North Macedonia,154,Urban population with access to safe drinking-water (JMP),4116,1992,99.8
Norway,162,Rural population with access to safe drinking-water (JMP),4115,1992,100
Norway,162,Urban population with access to safe drinking-water (JMP),4116,1992,100
Occupied Palestinian Territory,299,Rural population with access to safe drinking-water (JMP),4115,1992,86.7
Occupied Palestinian Territory,299,Urban population with access to safe drinking-water (JMP),4116,1992,100
Oman,221,Rural population with access to safe drinking-water (JMP),4115,1992,70
Oman,221,Urban population with access to safe drinking-water (JMP),4116,1992,83.4
Pakistan,165,Area equipped for irrigation drained,4303,1992,5100
Pakistan,165,Non-irrigated cultivated area drained,4304,1992,0
Pakistan,165,Total cultivated area drained,4300,1992,5100
Pakistan,165,% of area equipped for irrigation drained,4446,1992,32.24
Pakistan,165,% of total cultivated area drained,4305,1992,24.22
Pakistan,165,Area waterlogged by irrigation,4401,1990,2392
Pakistan,165,Rural population with access to safe drinking-water (JMP),4115,1992,82.5
Pakistan,165,Urban population with access to safe drinking-water (JMP),4116,1992,96.3
Palau,180,Rural population with access to safe drinking-water (JMP),4115,1992,74
Palau,180,Urban population with access to safe drinking-water (JMP),4116,1992,97.6
Panama,166,Rural population with access to safe drinking-water (JMP),4115,1992,69.1
Panama,166,Urban population with access to safe drinking-water (JMP),4116,1992,97.8
Papua New Guinea,168,Rural population with access to safe drinking-water (JMP),4115,1992,24.3
Papua New Guinea,168,Urban population with access to safe drinking-water (JMP),4116,1992,87.3
Paraguay,169,Rural population with access to safe drinking-water (JMP),4115,1992,28.5
Paraguay,169,Urban population with access to safe drinking-water (JMP),4116,1992,86.1
Peru,170,Area salinized by irrigation,4400,1992,300
Peru,170,Rural population with access to safe drinking-water (JMP),4115,1992,45.9
Peru,170,Urban population with access to safe drinking-water (JMP),4116,1992,88.2
Philippines,171,Rural population with access to safe drinking-water (JMP),4115,1992,78.4
Philippines,171,Urban population with access to safe drinking-water (JMP),4116,1992,91.1
Poland,173,Rural population with access to safe drinking-water (JMP),4115,1992,87.6
Poland,173,Urban population with access to safe drinking-water (JMP),4116,1992,98.9
Portugal,174,Rural population with access to safe drinking-water (JMP),4115,1992,95.1
Portugal,174,Urban population with access to safe drinking-water (JMP),4116,1992,97.9
Puerto Rico,177,Rural population with access to safe drinking-water (JMP),4115,1992,93.6
Puerto Rico,177,Urban population with access to safe drinking-water (JMP),4116,1992,93.6
Qatar,179,Rural population with access to safe drinking-water (JMP),4115,1992,98.7
Qatar,179,Urban population with access to safe drinking-water (JMP),4116,1992,98.7
Republic of Korea,117,Rural population with access to safe drinking-water (JMP),4115,1992,67.4
Republic of Korea,117,Urban population with access to safe drinking-water (JMP),4116,1992,97
Republic of Moldova,146,Area equipped for irrigation drained,4303,1992,29.4
Republic of Moldova,146,Non-irrigated cultivated area drained,4304,1992,12.6
Republic of Moldova,146,Total cultivated area drained,4300,1992,42
Republic of Moldova,146,% of area equipped for irrigation drained,4446,1992,9.423
Republic of Moldova,146,% of total cultivated area drained,4305,1992,1.907
Republic of Moldova,146,Rural population with access to safe drinking-water (JMP),4115,1992,73.5
Republic of Moldova,146,Urban population with access to safe drinking-water (JMP),4116,1992,96.6
Romania,183,Total cultivated area drained,4300,1991,3100
Romania,183,% of total cultivated area drained,4305,1991,31.12
Romania,183,Area salinized by irrigation,4400,1988,400
Romania,183,Area waterlogged by irrigation,4401,1991,900
Romania,183,Rural population with access to safe drinking-water (JMP),4115,1992,55.8
Romania,183,Urban population with access to safe drinking-water (JMP),4116,1992,94.2
Russian Federation,185,Rural population with access to safe drinking-water (JMP),4115,1992,82.4
Russian Federation,185,Urban population with access to safe drinking-water (JMP),4116,1992,97.9
Rwanda,184,Rural population with access to safe drinking-water (JMP),4115,1992,58.2
Rwanda,184,Urban population with access to safe drinking-water (JMP),4116,1992,85
Saint Kitts and Nevis,188,Rural population with access to safe drinking-water (JMP),4115,1992,98.3
Saint Kitts and Nevis,188,Urban population with access to safe drinking-water (JMP),4116,1992,98.3
Saint Lucia,189,Rural population with access to safe drinking-water (JMP),4115,1992,91.7
Saint Lucia,189,Urban population with access to safe drinking-water (JMP),4116,1992,95.7
Saint Vincent and the Grenadines,191,Rural population with access to safe drinking-water (JMP),4115,1992,89.2
Saint Vincent and the Grenadines,191,Urban population with access to safe drinking-water (JMP),4116,1992,89.2
Samoa,244,Rural population with access to safe drinking-water (JMP),4115,1992,88
Samoa,244,Urban population with access to safe drinking-water (JMP),4116,1992,96.7
Saudi Arabia,194,% of total cultivated area drained,4305,1992,1.174
Saudi Arabia,194,Rural population with access to safe drinking-water (JMP),4115,1992,92.3
Saudi Arabia,194,Urban population with access to safe drinking-water (JMP),4116,1992,92.3
Senegal,195,Rural population with access to safe drinking-water (JMP),4115,1992,43.4
Senegal,195,Urban population with access to safe drinking-water (JMP),4116,1992,89.4
Seychelles,196,Rural population with access to safe drinking-water (JMP),4115,1992,95.7
Seychelles,196,Urban population with access to safe drinking-water (JMP),4116,1992,95.7
Sierra Leone,197,Rural population with access to safe drinking-water (JMP),4115,1992,22.5
Sierra Leone,197,Urban population with access to safe drinking-water (JMP),4116,1992,70.9
Singapore,200,Urban population with access to safe drinking-water (JMP),4116,1992,100
Slovenia,198,Rural population with access to safe drinking-water (JMP),4115,1992,99.4
Slovenia,198,Urban population with access to safe drinking-water (JMP),4116,1992,99.8
South Africa,202,Area equipped for irrigation drained,4303,1990,54
South Africa,202,Non-irrigated cultivated area drained,4304,1990,0
South Africa,202,Total cultivated area drained,4300,1990,54
South Africa,202,% of area equipped for irrigation drained,4446,1991,4.5
South Africa,202,% of total cultivated area drained,4305,1990,0.4008
South Africa,202,Rural population with access to safe drinking-water (JMP),4115,1992,66.3
South Africa,202,Urban population with access to safe drinking-water (JMP),4116,1992,98.1
Spain,203,Rural population with access to safe drinking-water (JMP),4115,1992,100
Spain,203,Urban population with access to safe drinking-water (JMP),4116,1992,99.9
Sri Lanka,38,Rural population with access to safe drinking-water (JMP),4115,1992,65.6
Sri Lanka,38,Urban population with access to safe drinking-water (JMP),4116,1992,92.7
Suriname,207,Urban population with access to safe drinking-water (JMP),4116,1992,97.8
Sweden,210,Rural population with access to safe drinking-water (JMP),4115,1992,100
Sweden,210,Urban population with access to safe drinking-water (JMP),4116,1992,100
