Area,Area Id,Variable Name,Variable Id,Year,Value
Austria,11,Total renewable groundwater,4187,1982,6
Austria,11,Overlap: between surface water and groundwater,4536,1982,6
Austria,11,Dependency ratio,4192,1982,29.21
Austria,11,Total renewable water resources per capita,4190,1982,10221
Bahamas,12,Groundwater: entering the country (total),4177,1982,0
Bahamas,12,Groundwater: accounted inflow,4452,1982,0
Bahamas,12,Groundwater: leaving the country to other countries (total),4178,1982,0
Bahamas,12,Groundwater: accounted outflow to other countries,4453,1982,0
Bahamas,12,Water resources: total external renewable,4182,1982,0
Bahamas,12,Dependency ratio,4192,1982,0
Bahamas,12,Total renewable water resources per capita,4190,1982,3177
Bahrain,13,Groundwater: entering the country (total),4177,1982,0.112
Bahrain,13,Groundwater: accounted inflow,4452,1982,0.112
Bahrain,13,Groundwater: leaving the country to other countries (total),4178,1982,0
Bahrain,13,Groundwater: accounted outflow to other countries,4453,1982,0
Bahrain,13,Water resources: total external renewable,4182,1982,0.112
Bahrain,13,Total renewable surface water,4185,1982,0.004
Bahrain,13,Total renewable groundwater,4187,1982,0.112
Bahrain,13,Overlap: between surface water and groundwater,4536,1982,0
Bahrain,13,Dependency ratio,4192,1982,96.55
Bahrain,13,Total renewable water resources per capita,4190,1982,300.5
Bangladesh,16,Groundwater: entering the country (total),4177,1982,0.032
Bangladesh,16,Groundwater: accounted inflow,4452,1982,0.032
Bangladesh,16,Groundwater: leaving the country to other countries (total),4178,1982,0.032
Bangladesh,16,Groundwater: accounted outflow to other countries,4453,1982,0.032
Bangladesh,16,Water resources: total external renewable,4182,1982,1122
Bangladesh,16,Total renewable surface water,4185,1982,1206
Bangladesh,16,Total renewable groundwater,4187,1982,21.12
Bangladesh,16,Overlap: between surface water and groundwater,4536,1982,0
Bangladesh,16,Dependency ratio,4192,1982,91.44
Bangladesh,16,Total renewable water resources per capita,4190,1982,14266
Barbados,14,Groundwater: entering the country (total),4177,1982,0
Barbados,14,Groundwater: accounted inflow,4452,1982,0
Barbados,14,Groundwater: leaving the country to other countries (total),4178,1982,0
Barbados,14,Groundwater: accounted outflow to other countries,4453,1982,0
Barbados,14,Water resources: total external renewable,4182,1982,0
Barbados,14,Total renewable surface water,4185,1982,0.008
Barbados,14,Total renewable groundwater,4187,1982,0.074
Barbados,14,Overlap: between surface water and groundwater,4536,1982,0.002
Barbados,14,Dependency ratio,4192,1982,0
Barbados,14,Total renewable water resources per capita,4190,1982,315.2
Belgium,255,Groundwater: entering the country (total),4177,1982,0
Belgium,255,Groundwater: accounted inflow,4452,1982,0
Belgium,255,Groundwater: leaving the country to other countries (total),4178,1982,0
Belgium,255,Groundwater: accounted outflow to other countries,4453,1982,0
Belgium,255,Water resources: total external renewable,4182,1982,6.3
Belgium,255,Total renewable surface water,4185,1982,18.3
Belgium,255,Total renewable groundwater,4187,1982,0.9
Belgium,255,Overlap: between surface water and groundwater,4536,1982,0.9
Belgium,255,Dependency ratio,4192,1982,34.43
Belgium,255,Total renewable water resources per capita,4190,1982,1863
Belize,23,Groundwater: entering the country (total),4177,1982,0
Belize,23,Groundwater: accounted inflow,4452,1982,0
Belize,23,Groundwater: leaving the country to other countries (total),4178,1982,0
Belize,23,Groundwater: accounted outflow to other countries,4453,1982,0
Belize,23,Water resources: total external renewable,4182,1982,6.474
Belize,23,Total renewable surface water,4185,1982,21.73
Belize,23,Total renewable groundwater,4187,1982,7.51
Belize,23,Overlap: between surface water and groundwater,4536,1982,7.51
Belize,23,Dependency ratio,4192,1982,29.79
Belize,23,Total renewable water resources per capita,4190,1982,143432
Benin,53,Groundwater: entering the country (total),4177,1982,0
Benin,53,Groundwater: accounted inflow,4452,1982,0
Benin,53,Groundwater: leaving the country to other countries (total),4178,1982,0
Benin,53,Groundwater: accounted outflow to other countries,4453,1982,0
Benin,53,Water resources: total external renewable,4182,1982,16.09
Benin,53,Total renewable surface water,4185,1982,26.09
Benin,53,Total renewable groundwater,4187,1982,1.8
Benin,53,Overlap: between surface water and groundwater,4536,1982,1.5
Benin,53,Dependency ratio,4192,1982,60.97
Benin,53,Total renewable water resources per capita,4190,1982,6718
Bhutan,18,Groundwater: entering the country (total),4177,1982,0
Bhutan,18,Groundwater: accounted inflow,4452,1982,0
Bhutan,18,Water resources: total external renewable,4182,1982,0
Bhutan,18,Total renewable surface water,4185,1982,95
Bhutan,18,Total renewable groundwater,4187,1982,9.5
Bhutan,18,Overlap: between surface water and groundwater,4536,1982,9.5
Bhutan,18,Dependency ratio,4192,1982,0
Bhutan,18,Total renewable water resources per capita,4190,1982,220418
Bolivia (Plurinational State of),19,Groundwater: entering the country (total),4177,1982,0
Bolivia (Plurinational State of),19,Groundwater: accounted inflow,4452,1982,0
Bolivia (Plurinational State of),19,Groundwater: leaving the country to other countries (total),4178,1982,26.12
Bolivia (Plurinational State of),19,Groundwater: accounted outflow to other countries,4453,1982,26.12
Bolivia (Plurinational State of),19,Water resources: total external renewable,4182,1982,270.5
Bolivia (Plurinational State of),19,Total renewable surface water,4185,1982,547.9
Bolivia (Plurinational State of),19,Total renewable groundwater,4187,1982,130
Bolivia (Plurinational State of),19,Overlap: between surface water and groundwater,4536,1982,103.9
Bolivia (Plurinational State of),19,Dependency ratio,4192,1982,47.13
Bolivia (Plurinational State of),19,Total renewable water resources per capita,4190,1982,98372
Botswana,20,Groundwater: entering the country (total),4177,1982,0
Botswana,20,Groundwater: accounted inflow,4452,1982,0
Botswana,20,Groundwater: leaving the country to other countries (total),4178,1982,0
Botswana,20,Groundwater: accounted outflow to other countries,4453,1982,0
Botswana,20,Water resources: total external renewable,4182,1982,9.84
Botswana,20,Total renewable surface water,4185,1982,10.64
Botswana,20,Total renewable groundwater,4187,1982,1.7
Botswana,20,Overlap: between surface water and groundwater,4536,1982,0.1
Botswana,20,Dependency ratio,4192,1982,80.39
Botswana,20,Total renewable water resources per capita,4190,1982,11375
Brazil,21,Groundwater: entering the country (total),4177,1982,0
Brazil,21,Groundwater: accounted inflow,4452,1982,0
Brazil,21,Groundwater: leaving the country to other countries (total),4178,1982,0
Brazil,21,Groundwater: accounted outflow to other countries,4453,1982,0
Brazil,21,Water resources: total external renewable,4182,1982,2986
Brazil,21,Total renewable surface water,4185,1982,8647
Brazil,21,Total renewable groundwater,4187,1982,645.6
Brazil,21,Overlap: between surface water and groundwater,4536,1982,645.6
Brazil,21,Dependency ratio,4192,1982,34.53
Brazil,21,Total renewable water resources per capita,4190,1982,68115
Brunei Darussalam,26,Groundwater: entering the country (total),4177,1982,0
Brunei Darussalam,26,Groundwater: accounted inflow,4452,1982,0
Brunei Darussalam,26,Groundwater: leaving the country to other countries (total),4178,1982,0
Brunei Darussalam,26,Groundwater: accounted outflow to other countries,4453,1982,0
Brunei Darussalam,26,Water resources: total external renewable,4182,1982,0
Brunei Darussalam,26,Total renewable surface water,4185,1982,8.5
Brunei Darussalam,26,Total renewable groundwater,4187,1982,0.1
Brunei Darussalam,26,Overlap: between surface water and groundwater,4536,1982,0.1
Brunei Darussalam,26,Dependency ratio,4192,1982,0
Brunei Darussalam,26,Total renewable water resources per capita,4190,1982,41242
Bulgaria,27,Groundwater: entering the country (total),4177,1982,0
Bulgaria,27,Groundwater: accounted inflow,4452,1982,0
Bulgaria,27,Groundwater: leaving the country to other countries (total),4178,1982,0.08
Bulgaria,27,Groundwater: accounted outflow to other countries,4453,1982,0.08
Bulgaria,27,Water resources: total external renewable,4182,1982,0.3
Bulgaria,27,Total renewable surface water,4185,1982,20.4
Bulgaria,27,Total renewable groundwater,4187,1982,6.4
Bulgaria,27,Overlap: between surface water and groundwater,4536,1982,5.5
Bulgaria,27,Dependency ratio,4192,1982,1.408
Bulgaria,27,Total renewable water resources per capita,4190,1982,2385
Burkina Faso,233,Groundwater: entering the country (total),4177,1982,0
Burkina Faso,233,Groundwater: accounted inflow,4452,1982,0
Burkina Faso,233,Groundwater: leaving the country to other countries (total),4178,1982,0
Burkina Faso,233,Groundwater: accounted outflow to other countries,4453,1982,0
Burkina Faso,233,Water resources: total external renewable,4182,1982,1
Burkina Faso,233,Total renewable surface water,4185,1982,9
Burkina Faso,233,Total renewable groundwater,4187,1982,9.5
Burkina Faso,233,Overlap: between surface water and groundwater,4536,1982,5
Burkina Faso,233,Dependency ratio,4192,1982,7.407
Burkina Faso,233,Total renewable water resources per capita,4190,1982,1886
Burundi,29,Groundwater: entering the country (total),4177,1982,0
Burundi,29,Groundwater: accounted inflow,4452,1982,0
Burundi,29,Groundwater: leaving the country to other countries (total),4178,1982,0
Burundi,29,Groundwater: accounted outflow to other countries,4453,1982,0
Burundi,29,Water resources: total external renewable,4182,1982,2.476
Burundi,29,Total renewable surface water,4185,1982,12.54
Burundi,29,Total renewable groundwater,4187,1982,7.47
Burundi,29,Overlap: between surface water and groundwater,4536,1982,7.47
Burundi,29,Dependency ratio,4192,1982,19.75
Burundi,29,Total renewable water resources per capita,4190,1982,2894
Cabo Verde,35,Groundwater: entering the country (total),4177,1982,0
Cabo Verde,35,Groundwater: accounted inflow,4452,1982,0
Cabo Verde,35,Groundwater: leaving the country to other countries (total),4178,1982,0
Cabo Verde,35,Groundwater: accounted outflow to other countries,4453,1982,0
Cabo Verde,35,Water resources: total external renewable,4182,1982,0
Cabo Verde,35,Total renewable surface water,4185,1982,0.181
Cabo Verde,35,Total renewable groundwater,4187,1982,0.124
Cabo Verde,35,Overlap: between surface water and groundwater,4536,1982,0.005
Cabo Verde,35,Dependency ratio,4192,1982,0
Cabo Verde,35,Total renewable water resources per capita,4190,1982,1009
Cambodia,115,Groundwater: entering the country (total),4177,1982,0
Cambodia,115,Groundwater: accounted inflow,4452,1982,0
Cambodia,115,Groundwater: leaving the country to other countries (total),4178,1982,0
Cambodia,115,Groundwater: accounted outflow to other countries,4453,1982,0
Cambodia,115,Water resources: total external renewable,4182,1982,355.5
Cambodia,115,Total renewable surface water,4185,1982,471.5
Cambodia,115,Total renewable groundwater,4187,1982,17.6
Cambodia,115,Overlap: between surface water and groundwater,4536,1982,13
Cambodia,115,Dependency ratio,4192,1982,74.67
Cambodia,115,Total renewable water resources per capita,4190,1982,68820
Cameroon,32,Groundwater: entering the country (total),4177,1982,0
Cameroon,32,Groundwater: accounted inflow,4452,1982,0
Cameroon,32,Water resources: total external renewable,4182,1982,10.15
Cameroon,32,Total renewable surface water,4185,1982,278.1
Cameroon,32,Total renewable groundwater,4187,1982,100
Cameroon,32,Overlap: between surface water and groundwater,4536,1982,95
Cameroon,32,Dependency ratio,4192,1982,3.585
Cameroon,32,Total renewable water resources per capita,4190,1982,30909
Canada,33,Groundwater: entering the country (total),4177,1982,0
Canada,33,Groundwater: accounted inflow,4452,1982,0
Canada,33,Groundwater: leaving the country to other countries (total),4178,1982,0
Canada,33,Groundwater: accounted outflow to other countries,4453,1982,0
Canada,33,Water resources: total external renewable,4182,1982,52
Canada,33,Total renewable surface water,4185,1982,2892
Canada,33,Total renewable groundwater,4187,1982,370
Canada,33,Overlap: between surface water and groundwater,4536,1982,360
Canada,33,Dependency ratio,4192,1982,1.792
Canada,33,Total renewable water resources per capita,4190,1982,115890
Central African Republic,37,Groundwater: entering the country (total),4177,1982,0
Central African Republic,37,Groundwater: accounted inflow,4452,1982,0
Central African Republic,37,Groundwater: leaving the country to other countries (total),4178,1982,0
Central African Republic,37,Groundwater: accounted outflow to other countries,4453,1982,0
Central African Republic,37,Water resources: total external renewable,4182,1982,0
Central African Republic,37,Total renewable surface water,4185,1982,141
Central African Republic,37,Total renewable groundwater,4187,1982,56
Central African Republic,37,Overlap: between surface water and groundwater,4536,1982,56
Central African Republic,37,Dependency ratio,4192,1982,0
Central African Republic,37,Total renewable water resources per capita,4190,1982,58289
Chad,39,Groundwater: entering the country (total),4177,1982,0
Chad,39,Groundwater: accounted inflow,4452,1982,0
Chad,39,Groundwater: leaving the country to other countries (total),4178,1982,0
Chad,39,Groundwater: accounted outflow to other countries,4453,1982,0
Chad,39,Water resources: total external renewable,4182,1982,30.7
Chad,39,Total renewable surface water,4185,1982,44.2
Chad,39,Total renewable groundwater,4187,1982,11.5
Chad,39,Overlap: between surface water and groundwater,4536,1982,10
Chad,39,Dependency ratio,4192,1982,67.18
Chad,39,Total renewable water resources per capita,4190,1982,9692
Chile,40,Groundwater: entering the country (total),4177,1982,0
Chile,40,Groundwater: accounted inflow,4452,1982,0
Chile,40,Groundwater: leaving the country to other countries (total),4178,1982,0
Chile,40,Groundwater: accounted outflow to other countries,4453,1982,0
Chile,40,Water resources: total external renewable,4182,1982,38.06
Chile,40,Total renewable surface water,4185,1982,923.1
Chile,40,Total renewable groundwater,4187,1982,140
Chile,40,Overlap: between surface water and groundwater,4536,1982,140
Chile,40,Dependency ratio,4192,1982,4.123
Chile,40,Total renewable water resources per capita,4190,1982,79468
China,351,Groundwater: entering the country (total),4177,1982,0
China,351,Groundwater: accounted inflow,4452,1982,0
China,351,Groundwater: leaving the country to other countries (total),4178,1982,0
China,351,Groundwater: accounted outflow to other countries,4453,1982,0
China,351,Water resources: total external renewable,4182,1982,27.32
China,351,Total renewable surface water,4185,1982,2739
China,351,Total renewable groundwater,4187,1982,828.8
China,351,Overlap: between surface water and groundwater,4536,1982,727.9
China,351,Dependency ratio,4192,1982,0.9619
China,351,Total renewable water resources per capita,4190,1982,2715
Colombia,44,Groundwater: entering the country (total),4177,1982,0
Colombia,44,Groundwater: accounted inflow,4452,1982,0
Colombia,44,Groundwater: leaving the country to other countries (total),4178,1982,0
Colombia,44,Groundwater: accounted outflow to other countries,4453,1982,0
Colombia,44,Water resources: total external renewable,4182,1982,215
Colombia,44,Total renewable surface water,4185,1982,2360
Colombia,44,Total renewable groundwater,4187,1982,510
Colombia,44,Overlap: between surface water and groundwater,4536,1982,510
Colombia,44,Dependency ratio,4192,1982,9.11
Colombia,44,Total renewable water resources per capita,4190,1982,81304
Comoros,45,Groundwater: entering the country (total),4177,1982,0
Comoros,45,Groundwater: accounted inflow,4452,1982,0
Comoros,45,Groundwater: leaving the country to other countries (total),4178,1982,0
Comoros,45,Groundwater: accounted outflow to other countries,4453,1982,0
Comoros,45,Water resources: total external renewable,4182,1982,0
Comoros,45,Total renewable surface water,4185,1982,0.2
Comoros,45,Total renewable groundwater,4187,1982,1
Comoros,45,Overlap: between surface water and groundwater,4536,1982,0
Comoros,45,Dependency ratio,4192,1982,0
Comoros,45,Total renewable water resources per capita,4190,1982,3671
Congo,46,Groundwater: entering the country (total),4177,1982,0
Congo,46,Groundwater: accounted inflow,4452,1982,0
Congo,46,Groundwater: leaving the country to other countries (total),4178,1982,0
Congo,46,Groundwater: accounted outflow to other countries,4453,1982,0
Congo,46,Water resources: total external renewable,4182,1982,610
Congo,46,Total renewable surface water,4185,1982,832
Congo,46,Total renewable groundwater,4187,1982,122
Congo,46,Overlap: between surface water and groundwater,4536,1982,122
Congo,46,Dependency ratio,4192,1982,73.32
Congo,46,Total renewable water resources per capita,4190,1982,426448
Cook Islands,47,Groundwater: entering the country (total),4177,1982,0
Cook Islands,47,Groundwater: accounted inflow,4452,1982,0
Cook Islands,47,Groundwater: leaving the country to other countries (total),4178,1982,0
Cook Islands,47,Groundwater: accounted outflow to other countries,4453,1982,0
Cook Islands,47,Water resources: total external renewable,4182,1982,0
Cook Islands,47,Dependency ratio,4192,1982,0
Costa Rica,48,Groundwater: entering the country (total),4177,1982,0
Costa Rica,48,Groundwater: accounted inflow,4452,1982,0
Costa Rica,48,Groundwater: leaving the country to other countries (total),4178,1982,0
Costa Rica,48,Groundwater: accounted outflow to other countries,4453,1982,0
Costa Rica,48,Water resources: total external renewable,4182,1982,0
Costa Rica,48,Total renewable surface water,4185,1982,113
Costa Rica,48,Total renewable groundwater,4187,1982,37.31
Costa Rica,48,Overlap: between surface water and groundwater,4536,1982,37.31
Costa Rica,48,Dependency ratio,4192,1982,0
Costa Rica,48,Total renewable water resources per capita,4190,1982,44823
Côte d'Ivoire,107,Groundwater: entering the country (total),4177,1982,0
Côte d'Ivoire,107,Groundwater: accounted inflow,4452,1982,0
Côte d'Ivoire,107,Groundwater: leaving the country to other countries (total),4178,1982,0
Côte d'Ivoire,107,Groundwater: accounted outflow to other countries,4453,1982,0
Côte d'Ivoire,107,Water resources: total external renewable,4182,1982,7.3
Côte d'Ivoire,107,Total renewable surface water,4185,1982,81.3
Côte d'Ivoire,107,Total renewable groundwater,4187,1982,37.84
Côte d'Ivoire,107,Overlap: between surface water and groundwater,4536,1982,35
Côte d'Ivoire,107,Dependency ratio,4192,1982,8.676
Côte d'Ivoire,107,Total renewable water resources per capita,4190,1982,9303
Cuba,49,Groundwater: entering the country (total),4177,1982,0
Cuba,49,Groundwater: accounted inflow,4452,1982,0
Cuba,49,Groundwater: leaving the country to other countries (total),4178,1982,0
Cuba,49,Groundwater: accounted outflow to other countries,4453,1982,0
Cuba,49,Water resources: total external renewable,4182,1982,0
Cuba,49,Total renewable surface water,4185,1982,31.64
Cuba,49,Total renewable groundwater,4187,1982,6.48
Cuba,49,Overlap: between surface water and groundwater,4536,1982,0
Cuba,49,Dependency ratio,4192,1982,0
Cuba,49,Total renewable water resources per capita,4190,1982,3840
Cyprus,50,Groundwater: entering the country (total),4177,1982,0
Cyprus,50,Groundwater: accounted inflow,4452,1982,0
Cyprus,50,Groundwater: leaving the country to other countries (total),4178,1982,0
Cyprus,50,Groundwater: accounted outflow to other countries,4453,1982,0
Cyprus,50,Water resources: total external renewable,4182,1982,0
Cyprus,50,Total renewable surface water,4185,1982,0.56
Cyprus,50,Total renewable groundwater,4187,1982,0.41
Cyprus,50,Overlap: between surface water and groundwater,4536,1982,0.19
Cyprus,50,Dependency ratio,4192,1982,0
Cyprus,50,Total renewable water resources per capita,4190,1982,1128
Democratic People's Republic of Korea,116,Groundwater: entering the country (total),4177,1982,0
Democratic People's Republic of Korea,116,Groundwater: accounted inflow,4452,1982,0
Democratic People's Republic of Korea,116,Groundwater: leaving the country to other countries (total),4178,1982,0
Democratic People's Republic of Korea,116,Groundwater: accounted outflow to other countries,4453,1982,0
Democratic People's Republic of Korea,116,Water resources: total external renewable,4182,1982,10.15
Democratic People's Republic of Korea,116,Total renewable surface water,4185,1982,76.15
Democratic People's Republic of Korea,116,Total renewable groundwater,4187,1982,13
Democratic People's Republic of Korea,116,Overlap: between surface water and groundwater,4536,1982,12
Democratic People's Republic of Korea,116,Dependency ratio,4192,1982,13.16
Democratic People's Republic of Korea,116,Total renewable water resources per capita,4190,1982,4284
Democratic Republic of the Congo,250,Groundwater: entering the country (total),4177,1982,0
Democratic Republic of the Congo,250,Groundwater: accounted inflow,4452,1982,0
Democratic Republic of the Congo,250,Groundwater: leaving the country to other countries (total),4178,1982,0
Democratic Republic of the Congo,250,Groundwater: accounted outflow to other countries,4453,1982,0
Democratic Republic of the Congo,250,Water resources: total external renewable,4182,1982,383
Democratic Republic of the Congo,250,Total renewable surface water,4185,1982,1282
Democratic Republic of the Congo,250,Total renewable groundwater,4187,1982,421
Democratic Republic of the Congo,250,Overlap: between surface water and groundwater,4536,1982,420
Democratic Republic of the Congo,250,Dependency ratio,4192,1982,29.85
Democratic Republic of the Congo,250,Total renewable water resources per capita,4190,1982,46289
Denmark,54,Groundwater: entering the country (total),4177,1982,0
Denmark,54,Groundwater: accounted inflow,4452,1982,0
Denmark,54,Water resources: total external renewable,4182,1982,0
Denmark,54,Total renewable surface water,4185,1982,3.7
Denmark,54,Total renewable groundwater,4187,1982,4.3
Denmark,54,Overlap: between surface water and groundwater,4536,1982,2
Denmark,54,Dependency ratio,4192,1982,0
Denmark,54,Total renewable water resources per capita,4190,1982,1171
Djibouti,72,Groundwater: entering the country (total),4177,1982,0
Djibouti,72,Groundwater: accounted inflow,4452,1982,0
Djibouti,72,Water resources: total external renewable,4182,1982,0
Djibouti,72,Total renewable surface water,4185,1982,0.3
Djibouti,72,Total renewable groundwater,4187,1982,0.015
Djibouti,72,Overlap: between surface water and groundwater,4536,1982,0.015
Djibouti,72,Dependency ratio,4192,1982,0
Djibouti,72,Total renewable water resources per capita,4190,1982,778.6
Dominica,55,Groundwater: entering the country (total),4177,1982,0
Dominica,55,Groundwater: accounted inflow,4452,1982,0
Dominica,55,Groundwater: leaving the country to other countries (total),4178,1982,0
Dominica,55,Groundwater: accounted outflow to other countries,4453,1982,0
Dominica,55,Water resources: total external renewable,4182,1982,0
Dominica,55,Dependency ratio,4192,1982,0
Dominica,55,Total renewable water resources per capita,4190,1982,2661
Dominican Republic,56,Groundwater: entering the country (total),4177,1982,0
Dominican Republic,56,Groundwater: accounted inflow,4452,1982,0
Dominican Republic,56,Groundwater: leaving the country to other countries (total),4178,1982,0
Dominican Republic,56,Groundwater: accounted outflow to other countries,4453,1982,0
Dominican Republic,56,Water resources: total external renewable,4182,1982,0
Dominican Republic,56,Total renewable surface water,4185,1982,23.5
Dominican Republic,56,Total renewable groundwater,4187,1982,4.161
Dominican Republic,56,Overlap: between surface water and groundwater,4536,1982,4.161
Dominican Republic,56,Dependency ratio,4192,1982,0
Dominican Republic,56,Total renewable water resources per capita,4190,1982,3866
Ecuador,58,Groundwater: entering the country (total),4177,1982,0
Ecuador,58,Groundwater: accounted inflow,4452,1982,0
Ecuador,58,Groundwater: leaving the country to other countries (total),4178,1982,0
Ecuador,58,Groundwater: accounted outflow to other countries,4453,1982,0
Ecuador,58,Water resources: total external renewable,4182,1982,0
Ecuador,58,Total renewable surface water,4185,1982,432
Ecuador,58,Total renewable groundwater,4187,1982,134
Ecuador,58,Overlap: between surface water and groundwater,4536,1982,123.6
Ecuador,58,Dependency ratio,4192,1982,0
Ecuador,58,Total renewable water resources per capita,4190,1982,52711
Egypt,59,Groundwater: entering the country (total),4177,1982,1
Egypt,59,Groundwater: accounted inflow,4452,1982,1
Egypt,59,Groundwater: leaving the country to other countries (total),4178,1982,0
Egypt,59,Groundwater: accounted outflow to other countries,4453,1982,0
Egypt,59,Water resources: total external renewable,4182,1982,56.5
Egypt,59,Total renewable surface water,4185,1982,56
Egypt,59,Total renewable groundwater,4187,1982,1.5
Egypt,59,Overlap: between surface water and groundwater,4536,1982,0
Egypt,59,Dependency ratio,4192,1982,98.26
Egypt,59,Total renewable water resources per capita,4190,1982,1240
El Salvador,60,Groundwater: entering the country (total),4177,1982,0
El Salvador,60,Groundwater: accounted inflow,4452,1982,0
El Salvador,60,Groundwater: leaving the country to other countries (total),4178,1982,0
El Salvador,60,Groundwater: accounted outflow to other countries,4453,1982,0
El Salvador,60,Water resources: total external renewable,4182,1982,10.64
El Salvador,60,Total renewable surface water,4185,1982,22.69
El Salvador,60,Total renewable groundwater,4187,1982,6.15
El Salvador,60,Overlap: between surface water and groundwater,4536,1982,2.57
El Salvador,60,Dependency ratio,4192,1982,40.5
El Salvador,60,Total renewable water resources per capita,4190,1982,5559
Equatorial Guinea,61,Groundwater: entering the country (total),4177,1982,0
Equatorial Guinea,61,Groundwater: accounted inflow,4452,1982,0
Equatorial Guinea,61,Groundwater: leaving the country to other countries (total),4178,1982,0
Equatorial Guinea,61,Groundwater: accounted outflow to other countries,4453,1982,0
Equatorial Guinea,61,Water resources: total external renewable,4182,1982,0
Equatorial Guinea,61,Total renewable surface water,4185,1982,25
Equatorial Guinea,61,Total renewable groundwater,4187,1982,10
Equatorial Guinea,61,Overlap: between surface water and groundwater,4536,1982,9
Equatorial Guinea,61,Dependency ratio,4192,1982,0
Equatorial Guinea,61,Total renewable water resources per capita,4190,1982,89470
Eswatini,209,Groundwater: entering the country (total),4177,1982,0
Eswatini,209,Groundwater: accounted inflow,4452,1982,0
Eswatini,209,Water resources: total external renewable,4182,1982,1.87
Eswatini,209,Total renewable surface water,4185,1982,4.51
Eswatini,209,Total renewable groundwater,4187,1982,0.66
