Area,Area Id,Variable Name,Variable Id,Year,Value
Burkina Faso,233,% of area equipped for irrigation power irrigated,4327,1992,22.07
Chad,39,Area equipped for power irrigation (surface water or groundwater),4326,1988,5.98
Chad,39,% of area equipped for irrigation power irrigated,4327,1988,42.65
China,351,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1991,1330
China,351,Area equipped for irrigation by direct use of non-treated municipal wastewater,4513,1989,1300
China,351,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1992,2.637
China,351,% of area equipped for irrigation by direct use of non-treated municipal wastewater,4514,1992,2.578
China,351,Area equipped for power irrigation (surface water or groundwater),4326,1992,28608
China,351,% of area equipped for irrigation power irrigated,4327,1992,56.73
Democratic People's Republic of Korea,116,Area equipped for irrigation by surface water,4321,1990,1220
Democratic People's Republic of Korea,116,Area equipped for irrigation by groundwater,4320,1990,200
Democratic People's Republic of Korea,116,% of area equipped for irrigation by surface water,4324,1990,85.92
Democratic People's Republic of Korea,116,% of area equipped for irrigation by groundwater,4323,1990,14.08
Djibouti,72,Area equipped for irrigation by groundwater,4320,1989,0.674
Djibouti,72,Area equipped for irrigation by mixed surface water and groundwater,4322,1989,0
Djibouti,72,% of area equipped for irrigation by groundwater,4323,1989,100
Djibouti,72,% of area equipped for irrigation by mixed surface water and groundwater,4325,1989,0
Guatemala,89,% of area equipped for irrigation by surface water,4324,1991,94
Guatemala,89,% of area equipped for irrigation by groundwater,4323,1991,6
Guatemala,89,% of area equipped for irrigation by mixed surface water and groundwater,4325,1991,0
Guatemala,89,% of area equipped for irrigation power irrigated,4327,1991,6
Guinea-Bissau,175,Area equipped for power irrigation (surface water or groundwater),4326,1991,0.892
Guyana,91,Area equipped for irrigation by surface water,4321,1991,150.1
Guyana,91,% of area equipped for irrigation by surface water,4324,1991,100
Haiti,93,Area equipped for irrigation by surface water,4321,1991,77.78
Haiti,93,Area equipped for irrigation by groundwater,4320,1991,13.73
Haiti,93,% of area equipped for irrigation by surface water,4324,1991,85.01
Haiti,93,% of area equipped for irrigation by groundwater,4323,1991,15.01
India,100,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1988,1.32
India,100,Area equipped for irrigation by direct use of non-treated municipal wastewater,4513,1988,7.5
Iraq,103,Area equipped for irrigation by surface water,4321,1990,3306
Iraq,103,Area equipped for irrigation by groundwater,4320,1990,218.6
Iraq,103,% of area equipped for irrigation by surface water,4324,1990,93.79
Iraq,103,% of area equipped for irrigation by groundwater,4323,1990,6.201
Jordan,112,Area equipped for irrigation by surface water,4321,1991,25.53
Jordan,112,Area equipped for irrigation by groundwater,4320,1991,35.1
Jordan,112,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1991,3.7
Jordan,112,% of area equipped for irrigation by surface water,4324,1991,39.7
Jordan,112,% of area equipped for irrigation by groundwater,4323,1991,54.6
Jordan,112,% of area equipped for irrigation by mixed surface water and groundwater,4325,1991,5.7
Jordan,112,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1991,5.754
Jordan,112,Area equipped for power irrigation (surface water or groundwater),4326,1992,29
Jordan,112,% of area equipped for irrigation power irrigated,4327,1992,45.1
Kenya,114,Area equipped for irrigation by surface water,4321,1992,65.96
Kenya,114,Area equipped for irrigation by groundwater,4320,1992,0.65
Kenya,114,% of area equipped for irrigation by surface water,4324,1992,90.32
Kenya,114,% of area equipped for irrigation by groundwater,4323,1992,0.89
Malawi,130,Area equipped for irrigation by surface water,4321,1992,27.99
Malawi,130,Area equipped for irrigation by groundwater,4320,1992,0.015
Malawi,130,% of area equipped for irrigation by surface water,4324,1992,99.95
Malawi,130,% of area equipped for irrigation by groundwater,4323,1992,0.05
Malawi,130,% of area equipped for irrigation by mixed surface water and groundwater,4325,1992,0
Mali,133,Area equipped for irrigation by surface water,4321,1990,76.42
Mali,133,Area equipped for irrigation by groundwater,4320,1990,2
Mali,133,Area equipped for power irrigation (surface water or groundwater),4326,1990,9.3
Malta,134,Area equipped for irrigation by surface water,4321,1990,0
Malta,134,Area equipped for irrigation by groundwater,4320,1990,0.483
Malta,134,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1990,0.28
Malta,134,% of area equipped for irrigation by surface water,4324,1990,0
Malta,134,% of area equipped for irrigation by groundwater,4323,1990,63.3
Malta,134,% of area equipped for irrigation by mixed surface water and groundwater,4325,1990,36.7
Malta,134,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1990,36.7
Mexico,138,Area equipped for irrigation by direct use of non-treated municipal wastewater,4513,1989,85
Morocco,143,Area equipped for irrigation by surface water,4321,1989,905.3
Morocco,143,Area equipped for irrigation by groundwater,4320,1989,339.7
Morocco,143,Area equipped for irrigation by mixed surface water and groundwater,4322,1989,6
Morocco,143,Area equipped for irrigation by direct use of non-treated municipal wastewater,4513,1991,7
Morocco,143,% of area equipped for irrigation by surface water,4324,1989,71.96
Morocco,143,% of area equipped for irrigation by groundwater,4323,1989,27
Morocco,143,% of area equipped for irrigation by mixed surface water and groundwater,4325,1989,0.4769
Morocco,143,% of area equipped for irrigation by direct use of non-treated municipal wastewater,4514,1991,0.5564
Namibia,147,Area equipped for irrigation by surface water,4321,1992,5.256
Namibia,147,Area equipped for irrigation by groundwater,4320,1992,0.886
Namibia,147,% of area equipped for irrigation by surface water,4324,1992,85.6
Namibia,147,% of area equipped for irrigation by groundwater,4323,1992,14.4
Namibia,147,% of area equipped for irrigation by mixed surface water and groundwater,4325,1992,0
Namibia,147,Area equipped for power irrigation (surface water or groundwater),4326,1992,3.647
Namibia,147,% of area equipped for irrigation power irrigated,4327,1992,59.38
Nigeria,159,Area equipped for power irrigation (surface water or groundwater),4326,1991,128.2
Nigeria,159,% of area equipped for irrigation power irrigated,4327,1991,55.07
Pakistan,165,Area equipped for irrigation by surface water,4321,1990,10948
Pakistan,165,Area equipped for irrigation by groundwater,4320,1990,4871
Pakistan,165,Area equipped for irrigation by mixed surface water and groundwater,4322,1990,0
Pakistan,165,% of area equipped for irrigation by surface water,4324,1990,69.21
Pakistan,165,% of area equipped for irrigation by groundwater,4323,1990,30.79
Pakistan,165,% of area equipped for irrigation by mixed surface water and groundwater,4325,1990,0
Peru,170,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1991,0.856
Peru,170,Area equipped for irrigation by direct use of non-treated municipal wastewater,4513,1991,8.49
Saudi Arabia,194,Area equipped for irrigation by surface water,4321,1992,51
Saudi Arabia,194,Area equipped for irrigation by groundwater,4320,1992,1538
Saudi Arabia,194,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1992,19
Saudi Arabia,194,Area equipped for irrigation by direct use of non-treated municipal wastewater,4513,1989,2.85
Saudi Arabia,194,% of area equipped for irrigation by surface water,4324,1992,3.17
Saudi Arabia,194,% of area equipped for irrigation by groundwater,4323,1992,95.64
Saudi Arabia,194,% of area equipped for irrigation by mixed surface water and groundwater,4325,1992,1.18
Saudi Arabia,194,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1992,1.182
Saudi Arabia,194,% of area equipped for irrigation by direct use of non-treated municipal wastewater,4514,1992,0.1772
Saudi Arabia,194,Area equipped for power irrigation (surface water or groundwater),4326,1992,1528
Saudi Arabia,194,% of area equipped for irrigation power irrigated,4327,1992,95.03
Sierra Leone,197,Area equipped for irrigation by surface water,4321,1992,29.34
Sierra Leone,197,Area equipped for irrigation by groundwater,4320,1992,0.02
Sierra Leone,197,% of area equipped for irrigation by surface water,4324,1992,99.93
Sierra Leone,197,% of area equipped for irrigation by groundwater,4323,1992,0.0681
South Africa,202,Area equipped for irrigation by surface water,4321,1991,984
South Africa,202,Area equipped for irrigation by groundwater,4320,1991,216
South Africa,202,% of area equipped for irrigation by surface water,4324,1991,82
South Africa,202,% of area equipped for irrigation by groundwater,4323,1991,18
Thailand,216,Area equipped for irrigation by groundwater,4320,1989,6.76
Thailand,216,Area equipped for power irrigation (surface water or groundwater),4326,1992,200.4
Togo,217,Area equipped for irrigation by surface water,4321,1990,6.97
Togo,217,Area equipped for irrigation by groundwater,4320,1990,0.038
Togo,217,% of area equipped for irrigation by surface water,4324,1990,98.1
Togo,217,% of area equipped for irrigation by groundwater,4323,1990,1.9
Togo,217,% of area equipped for irrigation by mixed surface water and groundwater,4325,1990,0
Tunisia,222,Area equipped for irrigation by surface water,4321,1991,163
Tunisia,222,Area equipped for irrigation by groundwater,4320,1991,216
Tunisia,222,Area equipped for irrigation by mixed surface water and groundwater,4322,1991,6
Tunisia,222,% of area equipped for irrigation by surface water,4324,1991,42.34
Tunisia,222,% of area equipped for irrigation by groundwater,4323,1991,56.1
Tunisia,222,% of area equipped for irrigation by mixed surface water and groundwater,4325,1991,1.558
Tunisia,222,Area equipped for power irrigation (surface water or groundwater),4326,1991,330.3
Tunisia,222,% of area equipped for irrigation power irrigated,4327,1991,85.79
Ukraine,230,Area equipped for irrigation by surface water,4321,1992,2605
Ukraine,230,% of area equipped for irrigation by surface water,4324,1992,100
United States of America,231,Area equipped for irrigation by groundwater,4320,1988,10835
United States of America,231,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1989,14.47
United States of America,231,% of area equipped for irrigation by groundwater,4323,1992,40.11
United States of America,231,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1992,0.0536
Venezuela (Bolivarian Republic of),236,Area equipped for irrigation by surface water,4321,1989,440.7
Venezuela (Bolivarian Republic of),236,Area equipped for irrigation by groundwater,4320,1989,8.994
Venezuela (Bolivarian Republic of),236,Area equipped for irrigation by mixed surface water and groundwater,4322,1989,0
Venezuela (Bolivarian Republic of),236,% of area equipped for irrigation by surface water,4324,1989,98
Venezuela (Bolivarian Republic of),236,% of area equipped for irrigation by groundwater,4323,1989,2
Venezuela (Bolivarian Republic of),236,% of area equipped for irrigation by mixed surface water and groundwater,4325,1989,0
Venezuela (Bolivarian Republic of),236,% of area equipped for irrigation power irrigated,4327,1989,33
Zambia,251,Area equipped for irrigation by surface water,4321,1992,43.89
Zambia,251,Area equipped for irrigation by groundwater,4320,1992,2.51
Zambia,251,Area equipped for irrigation by mixed surface water and groundwater,4322,1992,0
Zambia,251,% of area equipped for irrigation by surface water,4324,1992,94.6
Zambia,251,% of area equipped for irrigation by groundwater,4323,1992,5.4
Zambia,251,% of area equipped for irrigation by mixed surface water and groundwater,4325,1992,0
Antigua and Barbuda,8,Area equipped for irrigation by surface water,4321,1997,0.1105
Antigua and Barbuda,8,Area equipped for irrigation by groundwater,4320,1997,0.0195
Antigua and Barbuda,8,% of area equipped for irrigation by surface water,4324,1997,85
Antigua and Barbuda,8,% of area equipped for irrigation by groundwater,4323,1997,15
Antigua and Barbuda,8,Area equipped for power irrigation (surface water or groundwater),4326,1997,0.127
Antigua and Barbuda,8,% of area equipped for irrigation power irrigated,4327,1997,97.69
Argentina,9,Area equipped for power irrigation (surface water or groundwater),4326,1995,403.1
Argentina,9,% of area equipped for irrigation power irrigated,4327,1995,26.01
Armenia,1,Area equipped for irrigation by surface water,4321,1995,251
Armenia,1,Area equipped for irrigation by groundwater,4320,1995,34.65
Armenia,1,% of area equipped for irrigation by surface water,4324,1997,88.22
Armenia,1,% of area equipped for irrigation by groundwater,4323,1997,12.18
Armenia,1,% of area equipped for irrigation by mixed surface water and groundwater,4325,1994,0
Armenia,1,Area equipped for power irrigation (surface water or groundwater),4326,1995,128.7
Armenia,1,% of area equipped for irrigation power irrigated,4327,1997,45.24
Azerbaijan,52,Area equipped for irrigation by surface water,4321,1995,1357
Azerbaijan,52,Area equipped for irrigation by groundwater,4320,1995,96.71
Azerbaijan,52,% of area equipped for irrigation by surface water,4324,1997,94.17
Azerbaijan,52,% of area equipped for irrigation by groundwater,4323,1997,6.711
Azerbaijan,52,% of area equipped for irrigation by mixed surface water and groundwater,4325,1995,0
Azerbaijan,52,Area equipped for power irrigation (surface water or groundwater),4326,1995,511
Azerbaijan,52,% of area equipped for irrigation power irrigated,4327,1997,35.46
Bahrain,13,Area equipped for irrigation by groundwater,4320,1994,2.735
Bahrain,13,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1994,0.58
Bahrain,13,% of area equipped for irrigation by surface water,4324,1994,0
Bahrain,13,% of area equipped for irrigation by groundwater,4323,1994,86.4
Bahrain,13,% of area equipped for irrigation by mixed surface water and groundwater,4325,1994,13.6
Bahrain,13,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1994,18.33
Bahrain,13,Area equipped for power irrigation (surface water or groundwater),4326,1994,3.165
Bahrain,13,% of area equipped for irrigation power irrigated,4327,1994,100
Bangladesh,16,Area equipped for irrigation by surface water,4321,1995,1159
Bangladesh,16,Area equipped for irrigation by groundwater,4320,1995,2592
Bangladesh,16,% of area equipped for irrigation by surface water,4324,1995,30.9
Bangladesh,16,% of area equipped for irrigation by groundwater,4323,1995,69.1
Bangladesh,16,Area equipped for power irrigation (surface water or groundwater),4326,1995,3120
Bangladesh,16,% of area equipped for irrigation power irrigated,4327,1995,83.18
Benin,53,Area equipped for irrigation by surface water,4321,1994,10.2
Benin,53,Area equipped for irrigation by groundwater,4320,1994,0.039
Benin,53,% of area equipped for irrigation by surface water,4324,1994,99.61
Benin,53,% of area equipped for irrigation by groundwater,4323,1994,0.3809
Benin,53,% of area equipped for irrigation by mixed surface water and groundwater,4325,1994,0
Bhutan,18,Area equipped for irrigation by surface water,4321,1995,27.02
Bhutan,18,% of area equipped for irrigation by surface water,4324,1995,100
Bhutan,18,Area equipped for power irrigation (surface water or groundwater),4326,1995,0.8
Bhutan,18,% of area equipped for irrigation power irrigated,4327,1995,2.961
Brazil,21,% of area equipped for irrigation by surface water,4324,1996,81
Brazil,21,% of area equipped for irrigation by groundwater,4323,1996,19
Brazil,21,% of area equipped for irrigation by mixed surface water and groundwater,4325,1996,0
Brunei Darussalam,26,Area equipped for irrigation by surface water,4321,1995,1
Brunei Darussalam,26,% of area equipped for irrigation by surface water,4324,1995,100
Cabo Verde,35,Area equipped for irrigation by surface water,4321,1997,2.389
Cabo Verde,35,Area equipped for irrigation by groundwater,4320,1997,0.391
Cabo Verde,35,% of area equipped for irrigation by surface water,4324,1997,85.94
Cabo Verde,35,% of area equipped for irrigation by groundwater,4323,1997,14.06
Cambodia,115,Area equipped for irrigation by surface water,4321,1993,269.5
Cambodia,115,% of area equipped for irrigation by surface water,4324,1993,100
Chile,40,Area equipped for power irrigation (surface water or groundwater),4326,1996,117.8
China,351,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1995,1500
China,351,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1996,2.813
China,351,Area equipped for power irrigation (surface water or groundwater),4326,1995,29288
China,351,% of area equipped for irrigation power irrigated,4327,1996,54.92
Congo,46,Area equipped for irrigation by surface water,4321,1993,2
Congo,46,% of area equipped for irrigation by surface water,4324,1993,100
Costa Rica,48,Area equipped for irrigation by surface water,4321,1997,85.6
Costa Rica,48,Area equipped for irrigation by groundwater,4320,1997,17.52
Costa Rica,48,% of area equipped for irrigation by surface water,4324,1997,83.03
Costa Rica,48,% of area equipped for irrigation by groundwater,4323,1997,16.99
Côte d'Ivoire,107,Area equipped for irrigation by surface water,4321,1994,72.75
Côte d'Ivoire,107,% of area equipped for irrigation by surface water,4324,1994,100
Côte d'Ivoire,107,Area equipped for power irrigation (surface water or groundwater),4326,1994,11.75
Côte d'Ivoire,107,% of area equipped for irrigation power irrigated,4327,1994,16.15
Cuba,49,Area equipped for irrigation by surface water,4321,1997,477.6
Cuba,49,Area equipped for irrigation by groundwater,4320,1997,392.7
Cuba,49,% of area equipped for irrigation by surface water,4324,1997,54.88
Cuba,49,% of area equipped for irrigation by groundwater,4323,1997,45.12
Cyprus,50,Area equipped for irrigation by surface water,4321,1994,19.4
Cyprus,50,Area equipped for irrigation by groundwater,4320,1994,20.29
Cyprus,50,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1994,0.2
Cyprus,50,% of area equipped for irrigation by surface water,4324,1994,48.59
Cyprus,50,% of area equipped for irrigation by groundwater,4323,1994,50.81
Cyprus,50,% of area equipped for irrigation by mixed surface water and groundwater,4325,1994,0.5
Cyprus,50,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1994,0.5009
Cyprus,50,Area equipped for power irrigation (surface water or groundwater),4326,1994,34.95
Cyprus,50,% of area equipped for irrigation power irrigated,4327,1994,87.53
Democratic Republic of the Congo,250,Area equipped for irrigation by surface water,4321,1995,10.5
Democratic Republic of the Congo,250,% of area equipped for irrigation by surface water,4324,1995,100
Democratic Republic of the Congo,250,Area equipped for power irrigation (surface water or groundwater),4326,1995,0.5
Democratic Republic of the Congo,250,% of area equipped for irrigation power irrigated,4327,1995,4.762
Egypt,59,Area equipped for irrigation by surface water,4321,1993,3097
Egypt,59,Area equipped for irrigation by groundwater,4320,1993,146
Egypt,59,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1993,3
Egypt,59,% of area equipped for irrigation by surface water,4324,1993,95.41
Egypt,59,% of area equipped for irrigation by groundwater,4323,1993,4.498
Egypt,59,% of area equipped for irrigation by mixed surface water and groundwater,4325,1993,0.1
Egypt,59,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1993,0.0924
Egypt,59,Area equipped for power irrigation (surface water or groundwater),4326,1993,3089
Egypt,59,% of area equipped for irrigation power irrigated,4327,1993,95.16
El Salvador,60,% of area equipped for irrigation by surface water,4324,1997,97
El Salvador,60,% of area equipped for irrigation by groundwater,4323,1997,3
El Salvador,60,% of area equipped for irrigation by mixed surface water and groundwater,4325,1997,0
El Salvador,60,Area equipped for power irrigation (surface water or groundwater),4326,1997,8.999
El Salvador,60,% of area equipped for irrigation power irrigated,4327,1997,20
Eritrea,178,Area equipped for irrigation by surface water,4321,1993,17.63
Eritrea,178,Area equipped for irrigation by groundwater,4320,1993,3.96
Eritrea,178,% of area equipped for irrigation by surface water,4324,1993,81.66
Eritrea,178,% of area equipped for irrigation by groundwater,4323,1993,18.34
Estonia,63,Area equipped for irrigation by surface water,4321,1995,3.68
Estonia,63,% of area equipped for irrigation by surface water,4324,1995,100
Estonia,63,% of area equipped for irrigation by groundwater,4323,1995,0
Estonia,63,% of area equipped for irrigation by mixed surface water and groundwater,4325,1995,0
Estonia,63,Area equipped for power irrigation (surface water or groundwater),4326,1995,3.68
Estonia,63,% of area equipped for irrigation power irrigated,4327,1995,100
Georgia,73,Area equipped for irrigation by surface water,4321,1996,469
Georgia,73,% of area equipped for irrigation by surface water,4324,1996,100
Georgia,73,Area equipped for power irrigation (surface water or groundwater),4326,1996,143
Georgia,73,% of area equipped for irrigation power irrigated,4327,1996,30.49
Ghana,81,Area equipped for irrigation by surface water,4321,1994,6.374
Ghana,81,% of area equipped for irrigation by surface water,4324,1994,100
Ghana,81,Area equipped for power irrigation (surface water or groundwater),4326,1994,3.674
Ghana,81,% of area equipped for irrigation power irrigated,4327,1994,57.64
Grenada,86,Area equipped for irrigation by surface water,4321,1997,0.219
Grenada,86,% of area equipped for irrigation by surface water,4324,1997,100
Guatemala,89,Area equipped for irrigation by surface water,4321,1997,122.3
Guatemala,89,Area equipped for irrigation by groundwater,4320,1997,7.5
Guatemala,89,% of area equipped for irrigation by surface water,4324,1997,94.22
Guatemala,89,% of area equipped for irrigation by groundwater,4323,1997,5.778
Guinea,90,Area equipped for irrigation by surface water,4321,1994,92.88
Guinea,90,% of area equipped for irrigation by surface water,4324,1994,100
Guinea,90,% of area equipped for irrigation by groundwater,4323,1994,0
Guinea,90,% of area equipped for irrigation by mixed surface water and groundwater,4325,1994,0
Guinea-Bissau,175,Area equipped for irrigation by surface water,4321,1996,14.66
Guinea-Bissau,175,Area equipped for irrigation by groundwater,4320,1996,0.53
Guinea-Bissau,175,Area equipped for irrigation by mixed surface water and groundwater,4322,1996,7.371
Guinea-Bissau,175,% of area equipped for irrigation by surface water,4324,1996,64.98
Guinea-Bissau,175,% of area equipped for irrigation by groundwater,4323,1996,2.349
Guinea-Bissau,175,% of area equipped for irrigation by mixed surface water and groundwater,4325,1996,32.67
Guinea-Bissau,175,Area equipped for power irrigation (surface water or groundwater),4326,1996,8.562
Guinea-Bissau,175,% of area equipped for irrigation power irrigated,4327,1996,37.95
India,100,Area equipped for irrigation by surface water,4321,1993,20327
India,100,Area equipped for irrigation by groundwater,4320,1993,26538
India,100,% of area equipped for irrigation by surface water,4324,1993,40.57
India,100,% of area equipped for irrigation by groundwater,4323,1993,52.97
India,100,% of area equipped for irrigation by mixed surface water and groundwater,4325,1993,0
India,100,Area equipped for power irrigation (surface water or groundwater),4326,1993,26538
India,100,% of area equipped for irrigation power irrigated,4327,1993,52.97
Indonesia,101,Area equipped for irrigation by surface water,4321,1995,4384
Indonesia,101,Area equipped for irrigation by groundwater,4320,1995,44.21
Indonesia,101,% of area equipped for irrigation by surface water,4324,1996,99.01
Indonesia,101,% of area equipped for irrigation by groundwater,4323,1996,0.9984
Iran (Islamic Republic of),102,Area equipped for irrigation by surface water,4321,1993,3625
Iran (Islamic Republic of),102,Area equipped for irrigation by groundwater,4320,1993,3639
Iran (Islamic Republic of),102,Area equipped for irrigation by mixed surface water and groundwater,4322,1993,0
Iran (Islamic Republic of),102,Area equipped for irrigation by direct use of non-treated municipal wastewater,4513,1995,240
Iran (Islamic Republic of),102,% of area equipped for irrigation by surface water,4324,1993,49.9
Iran (Islamic Republic of),102,% of area equipped for irrigation by groundwater,4323,1993,50.1
Iran (Islamic Republic of),102,% of area equipped for irrigation by mixed surface water and groundwater,4325,1993,0
Iran (Islamic Republic of),102,% of area equipped for irrigation by direct use of non-treated municipal wastewater,4514,1995,3.304
Iran (Islamic Republic of),102,Area equipped for power irrigation (surface water or groundwater),4326,1993,2619
Iran (Islamic Republic of),102,% of area equipped for irrigation power irrigated,4327,1993,36.05
Japan,110,Area equipped for irrigation by surface water,4321,1993,2628
Japan,110,Area equipped for irrigation by mixed surface water and groundwater,4322,1993,500
Japan,110,% of area equipped for irrigation by surface water,4324,1993,84.02
Japan,110,% of area equipped for irrigation by mixed surface water and groundwater,4325,1993,15.98
Kazakhstan,108,Area equipped for irrigation by surface water,4321,1993,3334
Kazakhstan,108,Area equipped for irrigation by groundwater,4320,1993,178.1
Kazakhstan,108,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1993,46.26
Kazakhstan,108,% of area equipped for irrigation by surface water,4324,1993,90
Kazakhstan,108,% of area equipped for irrigation by groundwater,4323,1993,8
Kazakhstan,108,% of area equipped for irrigation by mixed surface water and groundwater,4325,1993,2
Kazakhstan,108,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1993,1.3
Kazakhstan,108,Area equipped for power irrigation (surface water or groundwater),4326,1993,600
Kazakhstan,108,% of area equipped for irrigation power irrigated,4327,1993,16.86
Kuwait,118,Area equipped for irrigation by groundwater,4320,1994,2.91
Kuwait,118,Area equipped for irrigation by direct use of treated municipal wastewater,4465,1997,4.47
Kuwait,118,% of area equipped for irrigation by surface water,4324,1994,0
Kuwait,118,% of area equipped for irrigation by groundwater,4323,1994,61
Kuwait,118,% of area equipped for irrigation by mixed surface water and groundwater,4325,1994,39
Kuwait,118,% of area equipped for irrigation by direct use of  treated municipal wastewater,4466,1997,93.71
Kuwait,118,Area equipped for power irrigation (surface water or groundwater),4326,1994,4.77
Kuwait,118,% of area equipped for irrigation power irrigated,4327,1994,100
Kyrgyzstan,113,Area equipped for irrigation by surface water,4321,1994,1070
